Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
9078,US-2015-124625,2015-03-11,2015-07-11,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Omaha,Nebraska,2568,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97
9083,CA-2018-169005,2018-02-11,2018-06-11,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10000246,Office Supplies,Art,Newell 318,5.56
9084,CA-2016-104038,2016-06-02,2016-08-02,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.73
9086,CA-2017-126102,2017-10-09,2017-12-09,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,24513,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784
9094,US-2016-132836,2016-01-06,2016-05-06,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,-17309,Central,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,299.98
9102,CA-2016-163181,2016-07-11,2016-12-11,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,11505,Central,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,23.64
9115,CA-2017-135461,2017-07-02,2017-10-02,Second Class,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,24513,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,623.96
9120,US-2017-155971,2017-06-06,2017-12-06,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,24500,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,22.05
9129,US-2018-147655,2018-04-09,2018-05-09,First Class,AS-10045,Aaron Smayling,Corporate,United States,Redmond,Oregon,32220,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",88.074
9138,CA-2015-123400,2015-02-02,2015-09-02,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,-31826,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,18.336
9140,CA-2015-106971,2015-02-09,2015-08-09,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Buffalo Grove,Illinois,-5447,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,475.944
9142,CA-2017-139409,2017-05-09,2017-07-09,First Class,FW-14395,Fred Wasserman,Corporate,United States,New York City,New York,10011,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6
9150,US-2015-157070,2015-01-06,2015-06-06,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Detroit,Michigan,-17302,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,138.56
9155,CA-2017-132990,2017-01-08,2017-03-08,Second Class,KM-16660,Khloe Miller,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,19.312
9157,CA-2015-134215,2015-04-08,2015-08-08,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,4401,East,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,101.96
9162,CA-2017-160108,2017-08-12,2017-12-12,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,-10833,Central,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.86
9164,CA-2016-164007,2016-08-06,2016-12-06,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Chicago,Illinois,-4926,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.376
9171,US-2017-155768,2017-01-12,2017-01-12,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,27494,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96
9180,CA-2018-156776,2018-07-08,2018-11-08,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,27147,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,707.88
9193,CA-2016-141810,2016-02-11,2016-07-11,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,San Antonio,Texas,12671,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,29.372
9205,CA-2017-104689,2017-01-12,2017-05-12,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,24468,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",23.04
9208,CA-2018-140781,2018-03-08,2018-07-08,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Bloomington,Illinois,-3835,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.816
9209,CA-2018-141747,2018-03-08,2018-08-08,Second Class,SC-20230,Scot Coram,Corporate,United States,Seattle,Washington,32569,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06
9224,CA-2018-121160,2018-04-11,2018-04-11,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,12267,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,7.536
9229,CA-2015-153619,2015-03-11,2015-03-11,Same Day,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,24513,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72
9233,CA-2017-126732,2017-02-09,2017-06-09,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,24500,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,94.68
9251,CA-2017-105354,2017-02-12,2017-06-12,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Marion,Iowa,-13234,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84
9252,CA-2018-155712,2018-02-03,2018-08-03,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,24472,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648
9262,CA-2018-111388,2018-02-09,2018-02-09,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Seattle,Washington,32567,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976
9267,CA-2015-125759,2015-08-02,2015-09-02,First Class,NM-18445,Nathan Mautz,Home Office,United States,North Las Vegas,Nevada,23495,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56
9274,CA-2018-146983,2018-02-09,2018-06-09,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Henderson,Kentucky,-23116,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94
9275,US-2015-134054,2015-10-10,2015-10-10,Same Day,FC-14335,Fred Chung,Corporate,United States,Albuquerque,New Mexico,21569,West,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85
9278,CA-2018-122539,2018-01-12,2018-05-12,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.936
9284,CA-2018-102218,2018-02-09,2018-04-09,Second Class,LW-17215,Luke Weiss,Consumer,United States,Fort Collins,Colorado,14989,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,11.696
9293,CA-2018-124114,2018-02-03,2018-02-03,Same Day,RS-19765,Roland Schwarz,Corporate,United States,Waco,Texas,11170,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.556
9312,CA-2018-148642,2018-06-03,2018-12-03,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,9684,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928
9314,CA-2016-111948,2016-11-11,2016-11-11,Same Day,AG-10495,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,-17302,Central,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32
9316,CA-2017-161907,2017-05-04,2017-09-04,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,118.782
9322,US-2017-111563,2017-04-11,2017-08-11,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Houston,Texas,11505,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.376
9327,US-2018-130687,2018-07-09,2018-10-09,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,32490,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,80.96
9335,CA-2018-110198,2018-01-05,2018-02-05,First Class,AG-10900,Arthur Gainer,Consumer,United States,Coral Springs,Florida,-32471,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.352
9355,CA-2016-110324,2016-01-12,2016-05-12,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,-16335,Central,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,19.44
9369,CA-2017-154998,2017-07-04,2017-09-04,First Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,37.94
9370,CA-2018-113460,2018-07-11,2018-09-11,Second Class,KN-16390,Katherine Nockton,Corporate,United States,Clinton,Maryland,20735,East,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,272.97
9374,CA-2018-102820,2018-07-05,2018-11-05,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Pasadena,California,25568,West,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944
9375,CA-2017-149671,2017-05-06,2017-09-06,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Seattle,Washington,32569,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,61.38
9420,CA-2018-152926,2018-02-10,2018-04-10,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,11505,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224
9443,CA-2018-165904,2018-07-04,2018-11-04,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Jacksonville,Florida,32216,South,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,16.256
9445,CA-2016-104052,2016-01-03,2016-02-03,First Class,TP-21565,Tracy Poddar,Corporate,United States,Coppell,Texas,9483,Central,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84
9451,CA-2018-145506,2018-03-06,2018-07-06,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Spokane,Washington,-31865,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,136.26
9467,CA-2018-102925,2018-05-11,2018-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,164.688
9482,CA-2018-150504,2018-06-11,2018-12-11,Standard Class,HG-14845,Harry Greene,Consumer,United States,Dallas,Texas,9684,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16
9485,CA-2017-164770,2017-02-12,2017-04-12,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,11500,Central,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,781.864
9487,CA-2018-130505,2018-12-10,2018-12-10,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Wheeling,West Virginia,26003,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",673.344
9489,CA-2016-156566,2016-01-10,2016-04-10,First Class,EM-13960,Eric Murdock,Consumer,United States,Portland,Oregon,31670,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,572.8
9490,US-2017-102232,2017-05-08,2017-11-08,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Huntsville,Alabama,-29726,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",197.05
9491,CA-2018-111738,2018-03-01,2018-07-01,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,28574,West,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,2022.272
9493,CA-2018-163188,2018-07-11,2018-07-11,Same Day,EC-14050,Erin Creighton,Consumer,United States,Oklahoma City,Oklahoma,7584,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,38.16
9494,CA-2017-105207,2017-03-01,2017-08-01,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,8476,Central,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1592.85
9498,CA-2018-118213,2018-05-11,2018-07-11,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,-19394,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41
9507,CA-2015-149104,2015-05-04,2015-07-04,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,-17409,Central,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,26.7
9511,CA-2017-105263,2017-06-08,2017-11-08,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.34
9520,US-2018-104451,2018-08-05,2018-12-05,Second Class,MM-18055,Michelle Moray,Consumer,United States,San Francisco,California,28574,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08
9521,CA-2017-101189,2017-04-02,2017-09-02,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,24513,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,93.02
9525,CA-2018-156958,2018-05-12,2018-06-12,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,32579,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92
9531,CA-2018-111759,2018-08-07,2018-12-07,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Seattle,Washington,32567,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,52.76
9539,US-2018-169488,2018-07-09,2018-09-09,First Class,AA-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,16.9
9542,CA-2016-135251,2016-06-08,2016-10-08,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,11559,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,35.52
9551,CA-2016-160864,2016-03-05,2016-06-05,First Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,29587,West,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,13.848
9557,CA-2016-156853,2016-03-12,2016-05-12,Second Class,HP-14815,Harold Pawlan,Home Office,United States,Concord,New Hampshire,3301,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,184.66
9559,CA-2017-129280,2017-03-05,2017-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,-22481,East,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52
9565,CA-2016-161242,2016-01-06,2016-08-06,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Los Angeles,California,24509,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76
9569,CA-2018-104388,2018-05-07,2018-07-07,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Fremont,Nebraska,2489,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96
9583,CA-2017-107475,2017-07-06,2017-11-06,Standard Class,RS-19870,Roy Skaria,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,9.648
9601,CA-2018-107797,2018-08-05,2018-11-05,Second Class,EB-13705,Ed Braxton,Corporate,United States,Mansfield,Texas,10527,Central,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,41.472
9602,CA-2017-117604,2017-04-09,2017-09-09,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Jonesboro,Arkansas,6865,South,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,239.5
9605,CA-2016-138625,2016-02-11,2016-05-11,First Class,EG-13900,Emily Grady,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",197.72
9606,US-2018-122672,2018-04-11,2018-09-11,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Lancaster,Ohio,-22406,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,70.72
9608,CA-2018-117128,2018-05-12,2018-08-12,Second Class,BF-11080,Bart Folk,Consumer,United States,New York City,New York,10024,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",21.6
9641,CA-2015-104563,2015-07-03,2015-12-03,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,32567,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,20.65
9661,CA-2017-160717,2017-06-06,2017-11-06,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,27565,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,3023.928
9665,US-2016-120957,2016-07-12,2016-07-12,Same Day,KH-16690,Kristen Hastings,Corporate,United States,Riverside,California,26967,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96
9670,CA-2018-145275,2018-02-04,2018-06-04,Standard Class,AH-10465,Amy Hunt,Consumer,United States,Decatur,Alabama,-29935,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.94
9676,CA-2017-137393,2017-06-05,2017-10-05,Standard Class,GM-14500,Gene McClure,Consumer,United States,Bakersfield,California,27773,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.6
9686,CA-2018-118668,2018-02-01,2018-04-01,Second Class,FW-14395,Fred Wasserman,Corporate,United States,Los Angeles,California,24496,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,16.59
9691,CA-2018-140536,2018-04-04,2018-05-04,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10035,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,7.04
9698,CA-2017-122511,2017-11-03,2017-11-03,Same Day,BT-11485,Brad Thomas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",30.336
